article_id,bias_label,n_comments,duration_hours,early_karma_mean,late_karma_mean,karma_drift,early_comment_len,late_comment_len,karma_slope,first_10_hours
1213258694_telefonica-empresa-mas-beneficios-pais-pretende-reducir-salarios-traba,0,53,22.322222222222223,5.153846153846154,0.46153846153846156,-4.6923076923076925,114.6923076923077,300.38461538461536,-0.12425415255603932,0.5330555555555555
1213267131_alfonso-guerra-porque-mujer-diga-maltratada-no-hay-ponerse-rodillas,1,349,165.93333333333334,5.206896551724138,1.471264367816092,-3.735632183908046,248.45977011494253,703.3908045977012,-0.014547122672801952,0.3883333333333333
1213278777_diocesis-ha-convertido-mayor-inmobiliaria-navarra,1,36,42.32694444444444,5.555555555555555,1.0,-4.555555555555555,87.77777777777777,347.77777777777777,-0.1722007722007722,0.31333333333333335
1213280864_adiccion-porno-esta-mejor-vista-videojuegos,1,29,22.46361111111111,5.142857142857143,0.14285714285714285,-5.0,64.85714285714286,93.42857142857143,-0.21182266009852216,0.2697222222222222
1213281818_personas-mas-inteligentes-tienen-menos-probabilidad-creer-dios-eng,0,144,145.3997222222222,9.166666666666666,0.2222222222222222,-8.944444444444445,102.44444444444444,175.77777777777777,-0.08018447070171207,0.05444444444444444
1213283309_referendum-irlanda-participacion-mediodia-rondaba-10,1,50,15.824444444444444,4.666666666666667,0.75,-3.916666666666667,196.41666666666666,227.83333333333334,-0.11495798319327731,0.20527777777777778
1213313719_yahoo-llega-acuerdo-google-poco-despues-rechazar-microsoft,0,35,16.0925,1.75,0.125,-1.625,147.25,181.875,-0.06302521008403361,4.554444444444444
1213366695_pasta-dientes-demasiado-cara-para-paises-mas-desfavorecidos,1,15,8.571111111111112,9.0,0.3333333333333333,-8.666666666666666,139.0,105.33333333333333,-0.6,8.133055555555556
1213442015_presidente-portugal-dice-no-hay-someter-nunca-tratados-referendum,1,57,25.06277777777778,5.714285714285714,0.35714285714285715,-5.357142857142858,91.64285714285714,239.0,-0.12730101114856107,0.45916666666666667
1213461296_amenaza-anuevos-sesinatos-indiscriminados-foro-ja,1,40,21.518333333333334,3.0,0.4,-2.6,173.5,142.1,-0.08292682926829269,0.20916666666666667
1213482121_ecologistas-accion-llama-ciudadanos-boicotear-expo,1,52,19.505555555555556,6.615384615384615,0.7692307692307693,-5.846153846153846,106.53846153846153,369.6923076923077,-0.15777341415521218,6.8
1213517373_como-sera-vida-2050-cuando-petroleo-agote,0,42,11.835277777777778,2.4,1.2,-1.2,131.3,224.7,-0.040758447451584155,1.3033333333333332
1213558579_proteina-cdh1-protege-cancer-enfermedades-neurodegenerativas,0,11,5.417777777777777,0.0,0.0,0.0,68.5,203.0,-0.02727272727272727,3.0608333333333335
1213614125_mosso-salva-morir-ahogado-ladron-arrojo-canal-para-huir-policia,0,21,9.333333333333334,7.8,0.2,-7.6,114.0,191.6,-0.5571428571428572,0.7463888888888889
1213628562_ayuntamiento-barcelona-quiere-activar-dominio-bcn-cat,0,77,22.124444444444446,5.052631578947368,0.15789473684210525,-4.894736842105263,103.21052631578948,185.57894736842104,-0.09516798990483201,0.6352777777777778
1213695378_forma-original-pedir-carriles-bici,1,26,8.944722222222222,3.6666666666666665,0.0,-3.6666666666666665,71.66666666666667,64.0,-0.16341880341880344,0.6311111111111111
1213695438_vivienda-podria-poner-mas-dificil-conseguir-ayuda-210-euros-para-pagar,0,63,132.7125,4.6,0.6,-3.9999999999999996,106.2,185.6,-0.0837173579109063,0.52
1213701551_no-redimensiones-la-ventana,1,60,17.57472222222222,1.4666666666666666,0.5333333333333333,-0.9333333333333332,56.8,184.73333333333332,-0.02736871353153654,0.17527777777777778
1213728564_fichan-glasgow-cientifico-aqui-mandan-paro,1,54,24.614722222222223,3.0,0.07692307692307693,-2.923076923076923,101.38461538461539,191.76923076923077,-0.09273870783304745,0.6436111111111111
1213737157_banco-espana-llama-contener-salarios-para-evitar-perdida-empleos,0,93,32.871944444444445,6.565217391304348,0.391304347826087,-6.173913043478261,176.2173913043478,262.0,-0.08643430515353166,0.18
1213737906_han-matado-oso-polar-aparecio-ayer-islandia-eng,1,59,22.97222222222222,1.4285714285714286,0.7142857142857143,-0.7142857142857143,33.214285714285715,294.5,-0.014494447691408532,0.17666666666666667
1213774669_espana-sigue-dedicando-mitad-dinero-investigacion-francia-alemania,0,34,25.301944444444445,2.5,0.25,-2.25,438.75,162.875,-0.07792207792207792,3.2911111111111113
1213780009_gobierno-modificara-ley-libertad-religiosa-para-regular-limites,1,77,29.414722222222224,2.526315789473684,0.5263157894736842,-2.0,224.73684210526315,366.7894736842105,-0.03296703296703297,0.8233333333333334
1213786935_perfume......por-via-oral,1,35,16.253888888888888,3.375,0.5,-2.875,82.625,51.375,-0.0949579831932773,0.27666666666666667
1213788831_download-day-causa-sensacion,1,67,10.625555555555556,1.0,0.4375,-0.5625,103.0,79.3125,-0.015723521430281745,0.9766666666666667
1213790340_descubren-pozas-cuatro-cienegas-17-mil-especies-nuevas-virus,0,46,21.595,1.0909090909090908,0.09090909090909091,-0.9999999999999999,60.45454545454545,165.45454545454547,-0.028553808202281837,0.6230555555555556
1213795014_comer-insectos-posible-solucion-para-futuro,1,99,92.69416666666666,7.875,0.16666666666666666,-7.708333333333333,144.91666666666666,144.625,-0.09228200371057511,0.18222222222222223
1213863971_desmantelan-badalona-taller-explotaban-ninos-bangladesh,1,23,7.730833333333333,4.2,0.2,-4.0,193.4,112.0,-0.1758893280632411,0.8666666666666667
1213870891_piden-seis-anos-carcel-para-mossos-grabados-dando-paliza-detenido,1,32,29.198333333333334,4.25,0.125,-4.125,132.125,213.5,-0.1627565982404692,1.353888888888889
1213883356_soy-catolico-desgracia-homosexual,1,109,22.093888888888888,3.111111111111111,0.7777777777777778,-2.3333333333333335,135.4814814814815,285.48148148148147,-0.028078954684459274,0.1836111111111111
1213885251_atropella-nina-11-anos-ofrece-llevarla-hospital-viola-luego-prende-fue,1,190,35.43138888888889,3.4680851063829787,0.5957446808510638,-2.872340425531915,112.36170212765957,433.93617021276594,-0.021404296080515424,0.09222222222222222
1213899124_juez-reabre-caso-de-caraculo,1,126,112.79916666666666,2.4838709677419355,0.22580645161290322,-2.2580645161290325,94.58064516129032,62.193548387096776,-0.02626771653543307,0.03388888888888889
1213905303_dna-maria-amelia-abuela-blogera-cabrea-cuatro-concha-garcia-campoy,1,21,18.994444444444444,4.6,1.4,-3.1999999999999997,169.6,299.4,-0.2181818181818182,1.4880555555555555
1213957910_foto-increible-ilusion-lunar,0,34,13.02138888888889,0.25,0.25,0.0,36.625,281.625,-0.006722689075630252,0.5502777777777778
1213972043_dentista-gratis-cambio-de-sexo,1,63,26.08361111111111,9.733333333333333,0.13333333333333333,-9.6,89.26666666666667,215.4,-0.18207565284178187,0.24694444444444444
1213983040_burbujear-verde-pedaleando,1,30,19.307222222222222,2.142857142857143,0.14285714285714285,-2.0,67.28571428571429,111.71428571428571,-0.12591768631813127,4.796388888888889
1214006699_como-pueda-haber-gente-tan-ingenua,1,41,25.911666666666665,4.6,0.1,-4.5,191.2,153.4,-0.11306620209059234,0.9072222222222223
1214031685_profesor-acusado-quemar-cruz-brazos-estudiantes-eng,1,39,18.599444444444444,4.888888888888889,0.1111111111111111,-4.777777777777779,60.55555555555556,44.888888888888886,-0.13218623481781377,2.506388888888889
1214046484_encuentran-pornografia-infantil-defiende-diciendo-vida-penosa,1,102,32.035555555555554,7.44,4.04,-3.4000000000000004,147.76,622.92,-0.03932689099863727,0.2644444444444444
1214071692_tinen-rojo-agua-fuente-memoria-inmigrantes,1,21,43.640277777777776,3.8,0.6,-3.1999999999999997,146.6,216.0,-0.2636363636363636,7.5969444444444445
1214126557_ong-israeli-acusa-ejercito-abusos-indiferencia-ante-maltratos-prisione,1,29,9.95888888888889,6.0,4.714285714285714,-1.2857142857142856,113.0,412.85714285714283,-0.12463054187192117,0.7894444444444444
1214128535_gobierno-andaluz-elabora-ley-pionera-para-garantizar-muerte-digna,1,26,7.7058333333333335,2.5,0.3333333333333333,-2.1666666666666665,80.5,255.16666666666666,-0.0782905982905983,0.6205555555555555
1214128881_masoneria-espanola-abre-puertas-como-sociedad-discreta-no-secreta,1,36,40.74611111111111,4.111111111111111,0.5555555555555556,-3.5555555555555554,205.88888888888889,101.77777777777777,-0.11801801801801805,5.883611111111111
1214131092_comparativa-entre-ie7-firefox-3.0-opera-9.5-safari-3.1.1,0,75,107.91972222222222,4.444444444444445,0.5555555555555556,-3.8888888888888893,147.5,293.0,-0.06113798008534851,3.585
1214137385_europa-se-ancla-a-la-derecha,1,48,26.066666666666666,12.083333333333334,0.16666666666666666,-11.916666666666668,150.66666666666666,359.6666666666667,-0.33765740338688666,0.9791666666666666
1214151179_calculo-matematico-online,0,23,20.733888888888888,1.8,0.0,-1.8,56.0,257.4,-0.09189723320158104,7.001388888888889
1214170252_vence-espana-italia-4-2-penales-enfrenta-nuevo-rusia,0,2631,97.91,5.418569254185693,1.4200913242009132,-3.9984779299847792,139.35464231354644,66.39269406392694,-0.001982882987038066,0.07666666666666666
1214171231_220-personas-detenidas-malaga-corrupcion-urbanistica-desde-2005-solo-6,0,22,23.0175,0.8,0.6,-0.20000000000000007,70.6,371.0,-0.022586109542631284,0.6313888888888889
1214297918_hidrozoo-potencialmente-inmortal-expande-oceanos-eng,0,41,49.875,6.4,0.5,-5.9,71.6,323.8,-0.19721254355400697,2.772777777777778
1214301935_nina-12-anos-embarazada-violacion-grave-riesgo-para-vida-legalmente-no,1,58,21.379166666666666,5.785714285714286,0.8571428571428571,-4.928571428571429,182.64285714285714,184.21428571428572,-0.12513457811682918,0.26944444444444443
1214306503_chicas-bikini-sobre-playa-mucha-contaminacion,1,25,23.724166666666665,2.1666666666666665,0.0,-2.1666666666666665,91.83333333333333,41.0,-0.1453846153846154,0.555
1214311314_retirado-television-inglesa-anuncio-besaban-dos-hombres,1,72,30.611944444444443,4.611111111111111,1.1111111111111112,-3.4999999999999996,154.22222222222223,361.55555555555554,-0.0730593607305936,0.5311111111111111
1214341214_teoria-evolucion-cumple-150-anos,0,41,19.578333333333333,3.8,0.4,-3.4,62.9,250.2,-0.08850174216027874,0.1525
1214346577_cuba-lanza-vacuna-terapeutica-para-cancer-pulmon-unica-mundo,1,40,43.062777777777775,0.5,0.1,-0.4,63.0,309.5,-0.04765478424015011,0.4230555555555556
1214389569_ministerio-interior-quiere-bloquear-acceso-paginas-pedofilas-internet,1,86,47.49611111111111,7.095238095238095,1.0476190476190477,-6.0476190476190474,181.04761904761904,361.7142857142857,-0.10123119015047878,0.26166666666666666
1214397329_berlusconi-jueces-son-cancer-it,1,50,50.2725,5.083333333333333,0.25,-4.833333333333333,100.91666666666667,192.08333333333334,-0.13027611044417767,0.7652777777777777
1214465333_zx-spectrum-casett-digo-reproductor-mp3,0,36,14.330277777777777,1.8888888888888888,0.4444444444444444,-1.4444444444444444,107.66666666666667,127.88888888888889,-0.04684684684684685,0.7919444444444445
1214485351_ramoncin-esta-muy-cabreado-mundo,0,78,48.06444444444445,14.052631578947368,0.9473684210526315,-13.105263157894736,97.89473684210526,606.4736842105264,-0.20962581722075393,0.0575
1214486107_entrevista-espanol-no-gusta-futbol,1,96,20.4475,6.25,0.20833333333333334,-6.041666666666667,109.95833333333333,142.375,-0.07725176342919153,0.05444444444444444
1214497741_ultracatolicos-muestran-contrarios-practica-yoga-wtf,1,48,31.88361111111111,7.666666666666667,0.6666666666666666,-7.0,110.91666666666667,220.66666666666666,-0.17612896222318714,0.24444444444444444
1214519511_historia-mujer-adicta-rascarse-cabeza-tanto-rasco-cerebro-llego-eng,1,23,25.111944444444443,3.4,0.0,-3.4,133.0,82.8,-0.1600790513833992,11.574166666666667
1214551036_china-planea-convertirse-lider-mundial-energia-eolica-solo-dos-anos,0,29,15.126944444444444,5.285714285714286,1.2857142857142858,-4.0,152.57142857142858,88.85714285714286,-0.16847290640394086,11.175
1214552223_cabinas-solares-multiplican-seis-riesgo-sufrir-cancer-piel,0,26,6.495833333333334,2.1666666666666665,0.16666666666666666,-1.9999999999999998,102.5,181.0,-0.18085470085470087,0.25916666666666666
1214565103_radar-fotografia-misma-mujer-22-veces-45-dias,1,34,6.673611111111111,4.375,1.25,-3.125,49.25,352.625,-0.11795263559969443,0.2411111111111111
1214577375_losantos-vuelve-sentarse-banquillo-nueva-querella,1,29,19.33138888888889,2.4285714285714284,0.7142857142857143,-1.714285714285714,106.57142857142857,105.57142857142857,-0.07142857142857144,0.5947222222222223
1214611409_sentimos-pero-internet-abre-solo-8-22,1,34,24.75722222222222,7.875,0.5,-7.375,67.5,402.375,-0.2792971734148206,1.606111111111111
1214658336_nvidia-no-liberara-drivers,0,44,23.784444444444443,9.545454545454545,0.7272727272727273,-8.818181818181818,493.6363636363636,368.6363636363636,-0.2623678646934461,8.636111111111111
1214660503_consumo-mundial-de-agua,0,43,22.01388888888889,3.9,0.3,-3.6,49.4,309.8,-0.12549078828148597,2.4944444444444445
1214671399_pce-desvincula-constitucion-78,0,105,19.655,12.423076923076923,0.4230769230769231,-12.0,125.42307692307692,240.07692307692307,-0.15355587808417998,0.0975
1214671696_facebook-arma-militar-espionaje,1,49,39.195,4.0,0.4166666666666667,-3.5833333333333335,98.83333333333333,262.1666666666667,-0.08255102040816327,0.8530555555555556
1214673459_aire-acondicionado-supone-mas-11-consumo-electricidad-espana,0,83,16.915555555555557,5.6,1.15,-4.449999999999999,164.4,437.15,-0.06956047185256707,0.25805555555555554
1214679469_polemica-garita-colgar-parroco-bandera-arco-iris-mastil-iglesia,1,26,18.753888888888888,8.166666666666666,0.3333333333333333,-7.833333333333333,128.16666666666666,168.16666666666666,-0.34666666666666673,1.6308333333333334
1214687731_chicas-bikini-sexo-oral-nuevos-servicios-aerolineas,0,36,34.934444444444445,8.444444444444445,0.4444444444444444,-8.0,82.22222222222223,126.11111111111111,-0.2496782496782497,0.6116666666666667
1214750477_consiguen-leucocitos-sean-resistentes-virus-sida,0,14,34.29611111111111,0.0,0.3333333333333333,0.3333333333333333,34.0,172.0,-0.07472527472527472,6.9655555555555555
1214761678_la-sombra-de-un-robot-en-marte,0,25,15.6325,1.1666666666666667,0.16666666666666666,-1.0,49.5,50.833333333333336,-0.09538461538461539,7.893888888888889
1214773162_ley-ruido-conoce-tus-derechos,1,32,19.538055555555555,3.875,1.0,-2.875,140.875,267.125,-0.14076246334310852,0.42583333333333334
1214786539_fruta-verdura-mitad-nutrientes-hace-veinte-anos-cat,0,52,29.50777777777778,11.923076923076923,0.7692307692307693,-11.153846153846153,587.9230769230769,518.4615384615385,-0.24583795782463927,7.891944444444444
1214816024_tribunal-arbitral-comunidad-madrid-logra-cancelar-deuda-6.550-euros-us,0,15,8.924166666666666,10.0,0.0,-10.0,259.0,564.0,-0.7321428571428571,4.363888888888889
1214817723_algunas-comunidades-racionan-vacunas-tetanos-cierre-fabricas,0,20,12.543611111111112,0.4,0.0,-0.4,106.0,431.4,-0.035338345864661655,5.7572222222222225
1214857192_movilisto-chanchullos-para-eludir-lssi-enviar-spam-sms,1,17,14.723611111111111,3.0,0.0,-3.0,190.75,301.75,-0.2058823529411765,0.9058333333333334
1214898647_ha-muerto-don-s-davis-general-george-hammond-stargate-sg-1-eng,1,49,27.340555555555557,4.25,0.25,-4.0,63.333333333333336,102.08333333333333,-0.09948979591836735,0.3322222222222222
1214928944_ana-fernandez-sexologa-educacion-sexual-deberia-ser-asignatura-secunda,1,61,49.26833333333333,3.0,0.7333333333333333,-2.2666666666666666,103.73333333333333,520.1333333333333,-0.05742993125330512,0.1288888888888889
1214933456_me-han-quemado-para-nada,1,31,13.182777777777778,7.714285714285714,1.0,-6.714285714285714,200.71428571428572,248.57142857142858,-0.29193548387096774,2.4616666666666664
1214935218_venganza-trabajadora-sin-contrato,1,37,45.68,3.111111111111111,0.1111111111111111,-3.0,56.888888888888886,126.44444444444444,-0.13679468942626838,0.4247222222222222
1214943451_cada-vez-menos-estrellas,1,39,17.796666666666667,1.3333333333333333,0.0,-1.3333333333333333,72.66666666666667,177.44444444444446,-0.05202429149797571,0.36277777777777775
1214957668_alega-plantacion-marihuana-para-dar-sombra-gallos,1,52,13.53888888888889,4.769230769230769,0.07692307692307693,-4.6923076923076925,110.92307692307692,211.53846153846155,-0.11346367284214122,1.6052777777777778
1215015746_antena-3-dice-tdt-pago-realidad-tecnica-implantacion-solo-depende-volu,0,43,22.9925,5.5,0.0,-5.5,83.9,380.8,-0.16686801570522503,0.35138888888888886
1215083719_detienen-mujer-69-annos-poseer-1100-plantas-marihuana-eng,1,47,8.749166666666667,0.8181818181818182,0.36363636363636365,-0.4545454545454546,63.27272727272727,142.45454545454547,-0.012604070305272897,0.07166666666666667
1215110394_60-trabajadores-tiene-miedo-cambiar-trabajo-crisis,0,29,18.441111111111113,7.428571428571429,0.0,-7.428571428571429,99.57142857142857,223.71428571428572,-0.3399014778325123,1.0458333333333334
1215162451_chomsky-entrevistado-jazeera-opinion-publica-irrelevante-eng,1,29,29.98472222222222,4.857142857142857,0.7142857142857143,-4.142857142857142,152.28571428571428,128.57142857142858,-0.21083743842364533,12.265833333333333
1215163481_fuera-de-esta-casa-ya,1,28,11.608055555555556,8.142857142857142,0.8571428571428571,-7.285714285714286,304.57142857142856,627.8571428571429,-0.3007662835249042,0.46194444444444444
1215164915_google-sufre-robo-datos-empleados,0,18,5.164166666666667,2.25,0.75,-1.5,41.5,191.0,-0.11145510835913314,0.5325
1215176318_120.000-familias-podrian-quedar-sin-casa-finales-ano,0,51,29.295277777777777,10.666666666666666,0.4166666666666667,-10.25,219.08333333333334,504.6666666666667,-0.24796380090497738,0.6825
1215188612_rafael-nadal-jugara-tercera-final-consecutiva-wimbledon-contra-roger-f,0,26,16.146944444444443,4.666666666666667,0.8333333333333334,-3.8333333333333335,53.166666666666664,265.1666666666667,-0.1958974358974359,0.27444444444444444
1215258153_enmiendas-torpedo-contra-internet-parlamento-europeo,0,109,78.10222222222222,4.2592592592592595,0.6666666666666666,-3.592592592592593,121.77777777777777,226.44444444444446,-0.04715967009544992,0.15888888888888889
1215258706_filtrado-video-demuestra-fraude-electoral-mugabe,1,22,12.095277777777778,2.4,0.0,-2.4,82.8,161.6,-0.11123658949745907,1.2352777777777777
1215261894_enjuto-mojamuto-fenomeno-ciberespacio,1,22,31.35861111111111,1.2,0.2,-1.0,51.2,170.2,-0.08695652173913043,5.059166666666667
1215263408_cerca-sesenta-personas-concentran-semidesnudas-contra-encierros-corrid,1,45,2.3647222222222224,4.363636363636363,1.0909090909090908,-3.2727272727272725,126.9090909090909,418.09090909090907,-0.09183135704874834,0.5130555555555556
1215264263_hallada-tierra-contaminada-radiactividad-fuera-zona-radiologica-cofren,0,43,53.22972222222222,4.3,0.2,-4.1,158.5,416.5,-0.12488674116581093,10.355833333333333
1215267105_el-futuro-del-creacionismo,1,19,21.7625,2.75,0.0,-2.75,156.0,119.0,-0.12982456140350876,5.783055555555555
1215270157_extorsionado-eta-detenido-policia-senti-mucha-verguenza-trataron-como-,1,49,21.14,7.916666666666667,0.5833333333333334,-7.333333333333334,231.0,202.0,-0.1927551020408163,0.33305555555555555
1215347946_jim-carrey-posado-verano-humor,1,32,32.39416666666666,5.375,0.125,-5.25,73.125,195.125,-0.15560850439882698,0.9466666666666667
1215374474_despidos-despues-verano-mas-baratos-mas-rapidos-mas-duros,0,35,23.614166666666666,2.0,0.625,-1.375,76.0,249.5,-0.05070028011204482,0.2425
1215375365_nadal-vence-federer-wimbledon-2008,1,176,33.63472222222222,7.636363636363637,1.0681818181818181,-6.568181818181818,50.36363636363637,78.0909090909091,-0.04661457186880916,0.020277777777777777
1215418026_instituto-mujer-contra-mujer-becarias-no-cobraban-baja-maternidad,0,32,28.33277777777778,12.0,0.5,-11.5,219.375,265.0,-0.4664589442815249,0.7511111111111111
1215431946_nadal-federer-optan-juntos-principe-asturias-deportes,0,40,7.884166666666666,3.8,0.3,-3.5,92.6,168.6,-0.09906191369606004,0.12611111111111112
1215442074_conclusiones-chico-propuso-vivir-menos-75-litros-agua-diarios,1,36,15.87111111111111,5.777777777777778,0.2222222222222222,-5.555555555555555,422.22222222222223,418.1111111111111,-0.20373230373230375,2.352222222222222
1215443522_calor-causa-muertes-tan-rapidas-no-permiten-paciente-ingresar-hospital,0,13,16.514722222222222,0.0,0.0,0.0,75.0,32.333333333333336,-0.032967032967032975,8.124444444444444
1215509581_paso-mas-hacia-fin-internet-libre,0,42,10.511388888888888,2.1,0.1,-2.0,204.4,116.2,-0.06296086216676121,0.5258333333333334
1215516866_espana-dejara-fabricar-bombas-racimo,1,28,9.280555555555555,3.5714285714285716,0.42857142857142855,-3.1428571428571432,62.714285714285715,224.85714285714286,-0.15462506841817186,0.18861111111111112
1215530856_argucias-legales-como-matar-demonio-hindu-hiranyakashipu,1,27,16.80472222222222,4.5,0.16666666666666666,-4.333333333333333,54.0,90.33333333333333,-0.21489621489621488,0.6697222222222222
1215596010_ignacio-ruperez-ex-embajador-espana-irak-iraquis-vivian-mejor-sadam,1,45,10.280833333333334,6.909090909090909,0.9090909090909091,-6.0,288.6363636363636,320.0,-0.1598155467720685,0.41444444444444445
1215604203_un-geek-ligando,1,41,12.010277777777778,9.5,0.7,-8.8,93.3,91.0,-0.2365853658536586,1.0455555555555556
1215629599_semen-humano-producido-raton-dotaria-bebe-papa-roedor,1,66,117.41027777777778,6.4375,0.0,-6.4375,62.5,88.1875,-0.12201231604216677,0.1713888888888889
1215638917_si-pobres-no-tienen-pan-coman-pasteles,1,27,15.3475,3.1666666666666665,0.5,-2.6666666666666665,156.66666666666666,351.3333333333333,-0.10805860805860806,5.195555555555556
1215695330_blog-alcalde-barcelona-nos-cuesta-262.000-ano-718-cada-dia-cat,1,73,99.18222222222222,2.7777777777777777,0.05555555555555555,-2.7222222222222223,175.33333333333334,357.8888888888889,-0.04732815006787609,0.5
1215778673_stock-vehiculos-km0-empieza-ahogar-sector,0,52,73.52944444444445,2.6153846153846154,0.38461538461538464,-2.230769230769231,71.0,357.7692307692308,-0.05011525655254845,0.34055555555555556
1215793588_iu-no-se-amedrenta-ante-pocero,1,21,48.945,7.8,0.8,-7.0,95.0,257.6,-0.4402597402597403,0.8277777777777777
1215859724_esta-haciendo-internet-nuestros-cerebros,1,79,52.81916666666667,4.7368421052631575,0.5789473684210527,-4.157894736842104,138.73684210526315,264.4736842105263,-0.0622444011684518,0.575
1215874458_angeles-guarda-seis-euros-hora,1,16,10.348888888888888,3.25,0.0,-3.25,89.0,277.25,-0.2411764705882353,1.2338888888888888
1215891881_politicamente-correcto-impone-operadoras-portales-ponen-limites-libert,1,20,26.642222222222223,3.4,0.0,-3.4,70.4,217.4,-0.17894736842105263,1.2691666666666668
1215948530_solbes-sugiere-eliminar-clausulas-revision-vinculan-salarios-ipc,0,115,23.039166666666667,8.214285714285714,0.9642857142857143,-7.249999999999999,74.75,399.2142857142857,-0.08761145742918014,0.21222222222222223
1215980881_sabias-1883-registro-ruido-mas-fuerte-ha-escuchado-planeta,1,32,37.26111111111111,2.0,0.125,-1.875,66.375,284.625,-0.06286656891495601,0.3463888888888889
1215982321_nuevo-incidente-central-nuclear-cofrentes-van-cuatro-menos-mes,1,28,13.910555555555556,2.7142857142857144,0.5714285714285714,-2.1428571428571432,198.85714285714286,469.57142857142856,-0.1239737274220033,1.2975
1216019137_ocu-congratula-liberalizacion-horarios-comercio-madrileno,1,79,28.089166666666667,4.578947368421052,0.47368421052631576,-4.105263157894736,168.0,275.94736842105266,-0.06234177215189873,0.21138888888888888
1216021522_proximo-control-antipirateria-aeropuerto,0,58,22.374444444444446,1.2142857142857142,0.2857142857142857,-0.9285714285714285,133.78571428571428,213.07142857142858,-0.01648774185610139,0.3211111111111111
1216036689_industria-prohibira-servicios-banda-ancha-no-garanticen-80-ofertado,0,69,25.95777777777778,4.294117647058823,0.17647058823529413,-4.117647058823529,113.70588235294117,212.76470588235293,-0.08691998538545853,0.09
1216036958_95-prisioneros-guantanamo-son-inocentes,1,29,54.670833333333334,4.0,0.2857142857142857,-3.7142857142857144,223.85714285714286,127.28571428571429,-0.16206896551724137,5.182222222222222
1216038114_metodo-de-demolicion-japones,0,40,34.28388888888889,5.5,0.0,-5.5,113.9,123.0,-0.21482176360225141,9.632777777777777
1216044336_espana-no-limitara-uso-redes-p2p,0,76,31.13277777777778,11.263157894736842,0.15789473684210525,-11.105263157894738,104.57894736842105,188.10526315789474,-0.1786466165413534,0.09722222222222222
1216051526_nintendo-anuncia-motionplus-movimiento-1-1-wii,0,74,75.7375,3.6666666666666665,0.2222222222222222,-3.444444444444444,163.44444444444446,508.77777777777777,-0.051255090707145505,0.5302777777777777
1216065935_inmobiliaria-martinsa-fadesa-suspende-pagos,1,84,20.905833333333334,5.095238095238095,0.7619047619047619,-4.333333333333333,112.33333333333333,257.2857142857143,-0.05521919611217982,0.06833333333333333
1216077555_periodista-revela-amenazas-muerte-movil-tras-publicar-escandalos-pp,0,13,15.237222222222222,0.3333333333333333,0.0,-0.3333333333333333,56.333333333333336,132.0,-0.02197802197802198,7.933611111111111
1216104866_energia-eolica-solar-generara-este-ano-negocio-mas-3.600-millones-55-m,0,25,17.32888888888889,4.0,0.3333333333333333,-3.6666666666666665,332.1666666666667,340.6666666666667,-0.16846153846153847,8.910277777777777
1216142658_medico-aleman-nego-intervenir-quirurgicamente-paciente-fumaba-40-cigar,1,58,9.521666666666667,3.2857142857142856,2.2142857142857144,-1.0714285714285712,110.21428571428571,480.85714285714283,-0.049493986280722255,0.9436111111111111
1216197185_humor-15-formas-librarse-telemarketing,1,57,28.920555555555556,3.142857142857143,0.6428571428571429,-2.5,138.78571428571428,176.57142857142858,-0.03921441534871662,1.656388888888889
1216282873_dueno-zara-amanio-ortega-afectado-crack-martinsa-fadesa,1,36,23.06111111111111,4.111111111111111,0.2222222222222222,-3.8888888888888884,89.88888888888889,185.44444444444446,-0.1151866151866152,0.33805555555555555
1216298108_greenpeace-asegura-fuga-asco-i-fue-peor-admitida,1,18,24.085555555555555,1.5,0.25,-1.25,191.25,283.75,-0.1558307533539732,9.217777777777778
1216320217_xenofobo-mierda-preguntale-tu-padre-gitanos,1,61,18.25777777777778,5.133333333333334,0.8666666666666667,-4.2666666666666675,325.2,326.93333333333334,-0.07704918032786885,0.35805555555555557
1216370134_declaradas-inocentes-jugadoras-seleccion-espanola-hockey-dieron-positi,0,18,12.219722222222222,1.5,0.0,-1.5,82.5,77.0,-0.09287925696594426,1.928611111111111
1216384446_dos-nuevas-constructoras-declaran-suspension-pagos,0,34,43.76833333333333,2.125,0.5,-1.625,40.75,373.875,-0.05317035905271199,1.6755555555555555
1216385462_88-economistas-creen-situacion-economica-familias-ira-peor,0,30,17.799722222222222,3.5714285714285716,0.2857142857142857,-3.285714285714286,110.71428571428571,416.85714285714283,-0.1639599555061179,0.5688888888888889
1216415579_ejercito-espanol-lider-otan-cuota-femenina,0,40,19.293333333333333,3.0,0.2,-2.8,143.1,157.0,-0.08883677298311445,0.6247222222222222
1216439774_enorme-rosa-los-vientos-nasa,1,18,54.385,1.75,0.25,-1.5,60.5,133.25,-0.08255933952528381,5.501388888888889
1216513320_ser-ateo-costo-carrera-militar,1,44,52.01861111111111,5.0,0.2727272727272727,-4.7272727272727275,70.0909090909091,142.8181818181818,-0.1211416490486258,0.5419444444444445
1216541067_guantanamos-flotantes-limbo-mar-cia,1,24,15.83611111111111,11.166666666666666,2.0,-9.166666666666666,95.5,262.0,-0.4852173913043478,4.9158333333333335
1216549132_eta-coloca-4-bombas-explotaran-proximas-3-horas,0,37,25.95388888888889,12.444444444444445,0.2222222222222222,-12.222222222222223,80.11111111111111,78.0,-0.4120436225699384,0.10277777777777777
